id,genre,track_name,artist_name,valence,energy,label
04yYVBdfNltkAQMl90LsHm,dancehall,Bootyshake,Krys,0.869,0.907,0
4FwmDK8X2Z3qXrPUI6cOUS,dancehall,Wild Bubble,Voicemail,0.76,0.699,0
2t42wAZWVmtzX22lK6crPU,dancehall,Heads High,Mr. Vegas,0.804,0.658,0
3bZaDC1VEb1YpIpWu8ks5H,dancehall,Monster Winer,Kerwin Du Bois,0.834,0.851,0
59mAOFlD6Qg0ygG5l3BdCS,death-metal,Cenotaph,Bolt Thrower,0.126,0.878,2
0pEXgy5CKEGhtOdfwGQgIF,death-metal,The Dark One,Unleashed,0.329,0.949,1
48Yf6U9hBwxpHqKrrEcJWx,death-metal,Stabbing the Drama,Soilwork,0.176,0.966,2
0blW0kHeSq3Ach3pH4qLF9,death-metal,God of the Forsaken,Morbid Angel,0.0346,0.963,2
2saH41TS0dEfVOj3cXqIRa,death-metal,In the Grip of Winter,Autopsy,0.105,0.731,2
4KGvcXdcQDCdOpASE2Xjs9,death-metal,Jesus Wept,Suffocation,0.612,0.93,3
33uVGnsM4Aq8OUBfHpKX0i,death-metal,The Hypocrisy,Fleshgod Apocalypse,0.0347,0.995,2
5Nj6j8jW1hbPNhHk0IUZeG,death-metal,Out Of Hand,Entombed,0.776,0.99,0
0kG397BQQ4ZOkKhNvESL9a,deep-house,Bloesem,Sam Feldt,0.557,0.696,3
4poJWvblqE3AxORvFFPgoU,deep-house,My Sister - Original Mix,WEISS,0.43,0.518,1
38dirza8lDSlVGWWWqd9FM,deep-house,You,Bicep,0.654,0.889,3
7mIajjX694ScYUIW6eEHqy,deep-house,On My Brain,Peter & The Magician,0.882,0.841,0
0osEtBJcmU5ew6uCGJju5x,deep-house,Reckless Ardor - Radio Mix,EDX,0.665,0.819,3
5ZFYXDDyw4pK8v9OgnGAMX,deep-house,Shoulders to Cry On,Bluford Duck,0.938,0.635,0
61sUvA0XiXhkfqdLbfGj4z,deep-house,City Life - Maceo Plex Remix,DJ T.,0.459,0.777,1
5XMGGZaabEmKzDBx0HdtHq,deep-house,Everyday - Amine Edge & Dance Remix,Adana Twins,0.244,0.661,2
20DLapd1cFKgF0kFcaF8Zd,deep-house,Perchance To Dream - Chez Damier Digital Dub,Michelle Owen,0.373,0.715,1
5fnA9mkIfScSqHIpeDyvck,deep-house,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,0.8,0.875,0
0ryJzzEGO7paBOtXiav8nd,detroit-techno,OFI - Bullion's Rivertrance Mix,Model 500,0.866,0.961,0
71GF6Jpd5GYDfQnF29AmrP,detroit-techno,Oscillator,Paperclip People,0.119,0.843,2
6khiPXapuKJt8npyZXhL0Q,detroit-techno,Love's Got Me High - Marc Romboy's Systematic Soul Mix,Terrence Parker,0.822,0.587,0
4uXo5b4gwc7l8XQJvHijYi,detroit-techno,Aqua,Aril Brikha,0.82,0.86,0
09esAFSaT2xyUBHEJPfaPV,detroit-techno,Soft Summer,John Beltran,0.973,0.844,0
3Lx9NmSbWUkk08bCedcJGu,detroit-techno,Electric Alleycat,Theo Parrish,0.466,0.607,1
30aUV4itc9XC9SJC4F2y71,detroit-techno,Scram,The Detroit Escalator Co.,0.104,0.321,2
2l1YKVR5mKG7Vg32TqfKWb,detroit-techno,World of Deep - Jesse's Respect to Detroit Remix,Kevin Saunderson,0.522,0.544,3
0Yi1kEuM8fsJsj7EQg84GF,detroit-techno,The Man With the Red Face,Laurent Garnier,0.581,0.801,3
6uxy68bUg7etmWaZSVzAWk,detroit-techno,Birth of 3000,LOS HERMANOS,0.448,0.47,1
2IGqdhkvVwyInaZ7HCzY6z,disco,Welcome To St. Tropez (DJ Antoine vs Mad Mark Radio Edit),DJ Antoine,0.763,0.772,0
3jt8dQS9ZsMgUoEeKcS4g5,disco,Don't Leave Me This Way - Rerecorded,Thelma Houston,0.727,0.793,3
6ztstiyZL6FXzh4aG46ZPD,disco,Boogie Wonderland,"Earth, Wind & Fire",0.963,0.756,0
1HRtVWNhS9tEvDQyOKD9Fs,disco,Don't Stop 'Til You Get Enough - 2003 Edit,Michael Jackson,0.943,0.946,0
3Tu7uWBecS6GsLsL8UONKn,disco,Don't Stop the Party (feat. TJR),Pitbull,0.952,0.958,0
7tSO7DrrYpiMXX3zM4b3oM,disco,Seek Bromance - Avicii Vocal Edit,Tim Berg,0.547,0.811,3
7kllQQPam6HumbUCIPSvHJ,disco,T.S.O.P. (The Sound of Philadelphia) (feat. The Three Degrees),MFSB,0.96,0.854,0
6tYYEhNoXlPfjgkMmFpd5k,disco,Party Shaker - Video Edit,R.I.O.,0.967,0.923,0
7LaCgCP7FCol0RYwMDQKwK,disco,"Can't Get Enough Of Your Love, Babe",Barry White,0.742,0.659,0
17qZsun9q3L8ceIa3kPz4A,disco,Tröjan du hatar,Norlie & KKV,0.967,0.814,0
1UYettb5mPpvGuymJ3q37x,disney,Bluddle-Uddle-Um-Dum (The Dwarf's Washing Song),The Dwarf Chorus,0.579,0.337,3
6kuINw8lm8PxREGURTuRif,disney,The Explorer Motel,Michael Giacchino,0.0335,0.0402,2
3oFSbVCS8conK9GwJWOSH6,disney,"I Will Go Sailing No More - From ""Toy Story""/Soundtrack Version",Randy Newman,0.0587,0.0991,2
6bcCrByBZgx8FYwuKE4Jgu,disney,Far Longer Than Forever,"Liz Callaway, Howard McGillin, David Zippel, Lex de Azevedo, Larry Bastian, Larry Schwartz",0.199,0.176,2
4L5DpzZX5xjTuV0HVPhdzs,disney,An Unusual Prince / Once Upon A Dream,Mary Costa,0.222,0.238,2
7bhfPxNDc3Wtzu5Fx8FnNx,disney,"Circle of Life - From ""The Lion King""/ Soundtrack",Carmen Twillie,0.557,0.592,3
3Dupb5AcaVFErlSSfl3szW,disney,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",Susan Egan,0.453,0.471,1
6NGCGVV5NsHmAqivzVkxXN,disney,Mary Ann! / A Lizard with a Ladder / We'll Smoke the Blighter Out,Bill Thompson,0.471,0.243,1
4gqjxYiEorFk0y9b92uFdE,disney,Bop To The Top,Ryan,0.932,0.81,0
4HxukyGNRDjnZm3Q6jUDTT,disney,Under the Sea,Raven-Symoné,0.81,0.877,0
7M7kfDUAgKAN50JR93mlpU,drum-and-bass,Everything,Commix,0.563,0.944,3
3kGUnF2HDwP9NyficM8WSP,drum-and-bass,Ill Behaviour,Danny Byrd,0.407,0.96,1
4ac2nN2KpZ35njY2HXAH5V,drum-and-bass,Falling Down - Radio Edit,Sub Focus,0.0594,0.865,2
5k3jdIh7BpJaV1DntDQoSD,drum-and-bass,No Problem,Chase & Status,0.505,0.948,3
5gHMAfnMIJzi2s3SiVeWiq,drum-and-bass,One - Netsky Remix,Swedish House Mafia,0.764,0.971,0
7DRjlQjeu781yzLzPoOz2m,drum-and-bass,Poetry in Motion - Utah Jazz Remix,Redeyes,0.35,0.863,1
3GXhz5PnLdkG4DEWNzL8z8,drum-and-bass,Gravity,Netsky,0.796,0.838,0
1mS1qw43vTYwOBrtBuNAxd,drum-and-bass,The Raver - Radio Edit,Ayah Marar,0.244,0.979,2
6Vh1Q6gPTmeJks1BvKehht,drum-and-bass,September (Rmx for Future Prophecies),Camo & Krooked,0.623,0.955,3
5cfRhJ85Xhay4hUNVgK2M4,drum-and-bass,Save The World - Futurebound & Metrik Remix,Swedish House Mafia,0.0382,0.872,2
6lPkxIR2Zmva1zbH2zmhsg,dub,Stabs,xKore,0.26,0.862,1
1NnOUsuQSiO2pnv4HAJU5T,dub,Ice Cream,Borgore,0.748,0.8,0
7wD0pv3qExPs4aRX9S3Cqi,dub,Last Jungle,Sub Focus,0.0526,0.762,2
7aaeZpSr54XQKSwMYO5JeH,dub,Revolution (feat. Faustix & Imanos and Kai),Diplo,0.309,0.724,1
4SMciQoW2tOVieBAg6U2Qj,dub,I Know the Truth,Pretty Lights,0.296,0.939,1
1KE3QtMWpWvam8IaawEKZ7,dub,Won't You (Be There),NERO,0.0337,0.683,2
5aTsxlQlq0vIedDWZoqMWN,dub,Lights - Single Version,Ellie Goulding,0.78,0.795,0
3cNsLpqu5TGoGKwM6cyZXB,dub,The Vulture,Pendulum,0.657,0.978,3
2W5Dtc1ZMZqSrgRq4r5vpg,dub,Galvanize,Datsik,0.0671,0.725,2
3GMHBPRjrMs0jA2DWzrLy7,dub,Pumped Up Kicks (genXocide Mix),Blackburner,0.176,0.858,2
7e0JYBx8mE2DgPqSIioIZ2,dubstep,Golddust - Original Mix,DJ Fresh,0.237,0.931,2
0E6mKBf3PkHl95j8QpFMB7,dubstep,Cocktail Queen,Melleefresh,0.88,0.757,0
4bT2zLVv2T4GiK9q9KtI0v,dubstep,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,0.461,0.738,1
5antpYCYHhmqud6nMbnQdl,dubstep,Sweet Talk,Kito & Reija Lee,0.322,0.547,1
4KYeNSaXRYgu1OPGP508M3,dubstep,More Than You,Koven,0.0719,0.801,2
6lOyqdJApD2K1o82eNCxbJ,dubstep,Contact,Foreign Beggars,0.617,0.847,3
78kbjzM5qs80tL56OJRefz,dubstep,Try It Out - Neon Mix,Skrillex,0.165,0.943,2
3a6unUszLQkRhXDPzQfxRa,dubstep,Starlight,Flux Pavilion,0.067,0.869,2
6lbhkPbkKj6jnPTt1FelVo,dubstep,Bullet Train (feat. Joni Fatora),Stephen Swartz,0.196,0.703,2
37G0O5iS3Fr9C3US7xsbZo,dubstep,Crunch,Datsik,0.545,0.438,3
2WVr0JSwz3KYRqVlOgYl90,edm,Lucid Dreams,Big Gigantic,0.507,0.854,3
0O1t6WU7Y8hkNqXrf9YIIt,edm,Kuaga,Pierce Fulton,0.492,0.914,3
2u0SSpdM9XNfzWAwoJWxzF,edm,Destroy It - Urban Contact Remix,Black Tiger Sex Machine,0.163,0.762,2
7Em0GU0uX7BzhIzy7V5D9I,edm,Bass Head,Bassnectar,0.0611,0.678,2
32gL29Zu8JEAlAUEvTgRaK,edm,4 AM - Radio Version,Scooter,0.285,0.884,1
2uXQrjOL3kT5ZiLfu21onO,edm,Burn - Remix,Ellie Goulding,0.357,0.74,1
3lfGAVWfr3sdcrnv7PzfrM,edm,Rabbit Whore - Original Mix,Savant,0.269,0.624,1
5k0BdnmzqniM7dNxFiw1th,edm,Babes Anatomy (Adam's Lambaca Remix),Adam L. Kid,0.602,0.803,3
146ckRFbhk2K49e1NhesQA,edm,We Were Gods - Radio Edit,John Dahlbäck,0.508,0.801,3
3NbKmRmtbamVzAy8Vvjjhq,edm,Puppy,Netsky,0.856,0.727,0
51ODNNDZm21HU7wI7cccRr,electro,Latch,Disclosure,0.521,0.727,3
3yitiXJG14YtXXPFVoNvb1,electro,I Remember,Kaskade,0.59,0.679,3
6VRhkROS2SZHGlp0pxndbJ,electro,Bangarang (feat. Sirah),Skrillex,0.576,0.972,3
2c9lhIne48A8RH9fpEXFlj,electro,FML,deadmau5,0.101,0.845,2
64mmB4Jx8eI4tCSDhypE41,electro,Crazy in Love - Electro Swing Version,Swing Republic,0.893,0.719,0
4DvfGBOSlrzC9QeGEeQGxv,electro,Queens,Caravan Palace,0.545,0.653,3
1Y4oU6y3FTu2mO8EPu7FgA,electro,Take Me - Radio Edit,Tiësto,0.604,0.781,3
4XCHizdk3YrzdveEOAGpob,electro,Kill EVERYBODY - Bare Noize Remix,Skrillex,0.362,0.947,1
79CUrU5o2KAVDTNm4x3eGU,electro,Firestarter,The Prodigy,0.355,0.948,1
33BnSMHgX0AsbKSIbkuMwh,electronic,Limit To Your Love,James Blake,0.0398,0.281,2
2VJS0kuE7ozSYOWJpqlLhR,electronic,XTC,Boys Noize,0.353,0.807,1
6Wqk68h7bjH0ZAsmwaQIWo,electronic,Knas,Steve Angello,0.312,0.532,1
1V5fDfK67rnXN1BDhSvSrG,electronic,Snow Drift Love,Becoming Real,0.175,0.936,2
03EuhmMsEHVFI9ytainStU,electronic,I Can't Stop,Flux Pavilion,0.205,0.775,2
7mitXLIMCflkhZiD34uEQI,electronic,Party Rock Anthem,LMFAO,0.352,0.736,1
7pbEKdMWHGwPQSDGfcNycM,electronic,Eple,Röyksopp,0.806,0.849,0
4mI9bUd6yKi5mX40qYfetv,electronic,Maths,deadmau5,0.238,0.616,2
5T3nQfdhDNLQ5cYS4lVT2Y,electronic,Kindred,Burial,0.347,0.785,1
3m1OyPw3fzMPAwDMcYcM6Z,emo,This Photograph Is Proof (I Know You Know),Taking Back Sunday,0.522,0.855,3
2VNfjz8gIoyWn5xQrNhWtp,emo,A Jack With One Eye,Texas Is The Reason,0.193,0.791,2
635K4hTo5J8d7q8qhfcTMH,emo,The Boy Who Could Fly,Pierce The Veil,0.0618,0.976,2
0304W5CLkIPtsw5UzK6Enr,emo,You Know I Should Be Leaving Soon,American Football,0.331,0.775,1
64yrDBpcdwEdNY9loyEGbX,emo,21 Guns,Green Day,0.416,0.742,1
0KusDLlBacq1yktYZ63oag,emo,Sudden Death In Carolina,Brand New,0.515,0.903,3
1MaqkdFNIKPdpQGDzme5ss,emo,Two Is Better Than One (feat. Taylor Swift),Boys Like Girls,0.25,0.702,2
5fVZC9GiM4e8vu99W0Xf6J,emo,How to Save a Life,The Fray,0.361,0.743,1
6Z0gK8Fp0AqS9EX8Icp4hj,emo,Apologize,Silverstein,0.26,0.72,1
1Dr1fXbc2IxaK1Mu8P8Khz,emo,When I Come Around,Green Day,0.814,0.909,0
0BgbobvykXxEvxo2HhCuvM,folk,Banana Pancakes,Jack Johnson,0.632,0.373,3
5AKMXbvcCec4AddAZskCkq,folk,Acrobat,Angel Olsen,0.416,0.144,1
3Htx5VpJjmftQjaC3O9Tre,folk,Battles,Hudson Taylor,0.33,0.749,1
4SI6ia4b6L5J1n6k42WeHC,folk,Midnight on the Interstate,Trampled by Turtles,0.338,0.317,1
0MGMZ1413F9obd1qt4vkhy,folk,Ten Thousand Words,The Avett Brothers,0.374,0.29,1
17XvbAd3K1GOjWy5uQvK2U,folk,Baby,Devendra Banhart,0.864,0.325,0
79DO6dBi8936P6EShLB209,folk,Lightning Bolt,Jake Bugg,0.681,0.839,3
74DrpM6tAWvcMu6Uxko9xb,folk,The Dress Looks Nice on You,Sufjan Stevens,0.781,0.269,0
4Xl2PrS3DJqqSKXCo6Uhv9,folk,Homeward Bound,Simon & Garfunkel,0.528,0.378,3
5xK8brnZDZB55IDoRJLf7T,forro,Fulô da Maravilha,Rastapé,0.642,0.884,3
7J3l8kzycdluePAQ8NAQ3e,forro,Quando a Noite Chegar,Limão Com Mel,0.413,0.737,1
4O8OcVqY8MdvHidtxTWDjC,forro,A Aranha e o Tucano,Bonde do Forró,0.964,0.925,0
0dMhzmchSl0BhVMcmIGM94,forro,Minha Alma Doi,Forró do Muido,0.561,0.881,3
24JEw6xMRLOH33slio3mOD,forro,Meu Encanto (Ao Vivo),Banda Calypso,0.634,0.891,3
2PmcijVARmgyOcVbtZNsad,forro,Ai Se Eu Te Pego,Banda Garota Safada,0.782,0.957,0
5WXdtyfd6RLejlZd2Xu32x,forro,Casaca de Couro,Jackson Do Pandeiro,0.975,0.855,0
4InHYUdNX9prmW705UdzdO,forro,Sou Foda,Bonde do Forró,0.67,0.758,3
5iS4IJgPDnQjovEZltdYEw,forro,Andar andar - Ao vivo,Alceu Valença,0.455,0.585,1
0fOuFAjemDJmTymIJ6e0FK,forro,Dancando Calypso,Banda Calypso,0.961,0.879,0
3uZyx7GfVWJh2Aum6xS6my,french,Cendrillon - Remasterisé en 2015,Téléphone,0.261,0.717,1
0TDLuuLlV54CkRRUOahJb4,french,Titanium (feat. Sia),David Guetta,0.301,0.787,1
7lg11NyWmYxjCv7RVr80ON,french,Ça marche (feat. The Shin Sekaï),GIMS,0.789,0.848,0
0EcIXrbYKz3TR0ZwIxCty8,french,Ciel de lit,Brigitte Bardot,0.963,0.541,0
0AwSGcHfNy5rRBIZTG4lfe,french,Je ne veux qu'elle,Marc Lavoine,0.462,0.621,1
3VtgKyNdd9D7T3u9FZbrsX,french,Ma Benz,Brigitte,0.445,0.338,1
30BWTpgeLnFCQlm7QoF9uV,french,J'envoie valser,Zazie,0.607,0.285,3
1h94sDuBR7KS2Z7ItCwAHZ,french,Les amours perdues,Serge Gainsbourg,0.657,0.254,3
7fWWbkok99Tvh8aly2Buox,french,Ta fête,Stromae,0.593,0.851,3
11FBMKhiuYT4doKhC4p3i6,french,Comme d'habitude,Claude François,0.489,0.487,1
5OcyX5eg7VrJuI833qOCUc,funk,The Payback,James Brown,0.785,0.644,0
62fnuo5anKzkxu7fL8kp0d,funk,Get Down Baby,Excellent Gentlemen,0.731,0.457,3
41k4LQoS5g9B1NrtZrZTXl,funk,Freedom,Soulive,0.897,0.872,0
2dM7ASP6qqUlDvAKnQSEgr,funk,Pick Up On Your Line,Jurassik Funk,0.794,0.691,0
74iQ3gahRTOGc19bYadBE3,funk,Thank You (Falettinme Be Mice Elf Agin) - Single Version,Sly & The Family Stone,0.897,0.709,0
7ooheiWgbyNtGOBTPbjNoq,funk,I Want Your Love - 2018 Remaster,CHIC,0.96,0.604,0
3s5dXFe9vDNVhLg332B0Yy,funk,Staying Alive,Electro Deluxe,0.659,0.773,3
2H0nOH0pgs3DBoPoR852cC,funk,Ffun,Con Funk Shun,0.866,0.469,0
1c0ShGrrj3m04rrOWrWFEH,funk,The Cisco Kid,War,0.963,0.843,0
15Q2Tp792e30i2AfJmGwYz,funk,Let's Do Funk,Strokeland Superband,0.833,0.716,0
3pm1yJHGf7ae4m5gKsugPI,garage,Lividup,Disclosure,0.363,0.548,1
6RbC38oDCIXD8V2AOU1Tjr,garage,The Memory Remains,Metallica,0.547,0.901,3
7oysiJ2yYjVYzrGSmIEzME,garage,"No Good 4 Me (feat. Megaman, Romeo and Lisa Maffia)",Oxide & Neutrino,0.815,0.839,0
0bVtevEgtDIeRjCJbK3Lmv,garage,Welcome To The Jungle,Guns N' Roses,0.331,0.954,1
2f2DwY1Up6edRIYYRPfV4w,garage,You Don't Look so Good,The Urges,0.599,0.961,3
2nqzpgwdq3yQXzI8e4MeBs,garage,...And Then Judy Walked In,Ty Segall,0.461,0.857,1
0EhHRZlLq0wSW489JuK9Jv,garage,Oh Mary,Ty Segall Band,0.444,0.801,1
16wFwAryftSe5gOZKl7Sg9,garage,Set It Out - Long Version,Midway,0.798,0.873,0
26moJFihq7Jm3A9B42VaUf,garage,They Don't Know,So Solid Crew,0.623,0.514,3
3nIWuSwR8iIyew22d6mICJ,garage,Sometimes It Snows in April - Dreem House Dub Radio Edit,Amar,0.962,0.779,0
50CBdiQ3K2M1YCHsF75wzM,german,Goldjunge,Sido,0.408,0.859,1
3oNgIDhLdGEhm1mcsHoJiN,german,Glorious,Cascada,0.288,0.847,1
1bZPw1iBFH4YWyWel2n6dk,german,Don't Gimme That,The BossHoss,0.855,0.667,0
20I6sIOMTCkB6w7ryavxtO,german,Call Me Maybe,Carly Rae Jepsen,0.66,0.58,3
2VpKTzjMQq5CZyonqORTbO,german,Als wär's das letzte Mal,DAF,0.848,0.794,0
1cdJI7KavbADJ2NRDZ5d7t,german,Mama ist stolz,Sido,0.71,0.73,3
3vaBHxfz5WPBLLPt1hTUvI,german,Hamma! - Single Edit,Culcha Candela,0.595,0.821,3
01y4v0GVDAFwj9hjxTMshg,german,Klar,Jan Delay,0.926,0.751,0
0Ba2WBvBVMtaOHeaCHZc4m,german,Das Gefühl,Annett Louisan,0.438,0.391,1
0oqXQD73cKtGYnZEv7EERT,german,Und morgen früh küss ich dich wach - Partyfoxmix,Helene Fischer,0.816,0.829,0
4sRNxsYpJaBxTRWFQF2P2z,gospel,Boom,Mary Mary,0.211,0.753,2
19CFaRVxBHz6VnR9IGdtGt,gospel,Make Me Over,Tonéx,0.185,0.585,2
5xtYdHc0wCeXS6UVuaqdpy,gospel,The Power Of One (Change The World),Israel Houghton,0.354,0.608,1
2cscHbVayBbExx5Ymd8Zam,gospel,Yes,Shekinah Glory Ministry,0.17,0.256,2
4DpxJG46AlZMdRsML3SrIE,gospel,Power,Marvin Sapp,0.762,0.88,0
6EetnZ5KR6g7mGBr4EaObt,gospel,No Weapon,Fred Hammond,0.325,0.537,1
6QU6yoXk8pFwMSsK1cIZ0a,gospel,Second Chance,Hezekiah Walker & The Love Fellowship Crusade Choir,0.334,0.488,1
1tJe2o78ZP97pHmtfcI8lu,gospel,Center of My Joy,Richard Smallwood,0.344,0.751,1
6vl7yccowSiasnVM2NJZrr,gospel,Glorious,Martha Munizzi,0.465,0.938,1
2fmVfcXaKrDNHa3ZKeILob,goth,Sancta Terra,Epica,0.493,0.865,3
7mhiHmuOTPvZzKYcdbnfVJ,goth,Christian Woman - Edit,Type O Negative,0.0793,0.615,2
7gOVxn8jQX8rhBYcKfMtBn,goth,The Truth Beneath The Rose,Within Temptation,0.191,0.867,2
15049rGLXHwrWtE4euUb5C,goth,The Killing Moon,Echo & the Bunnymen,0.71,0.85,3
366IIm0j1QVDL5OG5I0Rz2,goth,Slowdive,Siouxsie and the Banshees,0.817,0.839,0
4aOUcByFqMhdnMWZqUkogv,goth,Planet Hell,Nightwish,0.39,0.862,1
6BuuV8ukEz8M7bWE1dE6JS,goth,Pretending,HIM,0.329,0.842,1
2DnojOUKbmewhTWsWjM2yY,goth,Cyanide,Deathstars,0.405,0.944,1
2aUuMeSbt2aEv94MdG2BYS,goth,My Last Breath,Evanescence,0.452,0.774,1
2jFbKlQBTWe3jwQKo5MkaH,goth,Bitter Sweet,Entwine,0.343,0.925,1
4SEZ6Da0Twi2mH5HxpCETz,grindcore,Antibody,Napalm Death,0.266,0.994,1
2oY3bgyZqbIwHTiD4ICRU5,grindcore,Mass Suicide,Rotten Sound,0.0365,0.965,2
7aNQSSyIvUlMXUS957hKUA,grindcore,Incapacity Reigns,Magrudergrind,0.248,0.836,2
37kCwGsyndwO2FDzSV8HD1,grindcore,Suffering Soul,Nails,0.168,0.978,2
1OwJLABgqyipl2dQS0UhKD,grindcore,If The Truth Be Known,Napalm Death,0.257,0.98,2
6HIzFtyygvMJaWuWIiiErQ,grindcore,We The Helpless,Extreme Noise Terror,0.0395,0.997,2
3qDZzqj1misZceehmz6aWv,grindcore,Counting the Days,Cephalic Carnage,0.297,0.882,1
2m4MpqtxBAD04WsdSM9TlA,grindcore,Heartwork,Carcass,0.319,0.988,1
2EDdtUhNQgZTO0dVnL22HE,grindcore,Time To Act!,Nasum,0.267,0.991,1
0fpK1KblwLXpqP0vaXJS7I,grindcore,49 Seconds of Hate,Misery Index,0.102,0.977,2
300zfRaCgTmEm5Eqe3HqZZ,groove,Ghostbusters,Ray Parker Jr.,0.789,0.717,0
2G0GextMwZJLkNxcSZ7ZJ3,groove,(What A) Wonderful World - Mono,Sam Cooke,0.857,0.672,0
3zBhihYUHBmGd2bcQIobrF,groove,(Sittin' On) the Dock of the Bay,Otis Redding,0.535,0.367,3
745H5CctFr12Mo7cqa1BMH,groove,My Girl,The Temptations,0.694,0.418,3
2dPJtT2yf5CqUWKDD4PycO,groove,I Think We're Alone Now (Re-Recorded / Remastered),Tiffany,0.669,0.885,3
004S8bMhFQjnbuqvdh6W71,groove,Holding Out for a Hero,Bonnie Tyler,0.928,0.885,0
7s25THrKz86DM225dOYwnr,groove,Respect,Aretha Franklin,0.965,0.558,0
7Bp898e0U9IReLs2oKC7G4,groove,Sweet Dreams (Are Made of This),Eurythmics,0.894,0.51,0
3YVPpVJvJG2EauXurPA90F,groove,Tell It to My Heart,Taylor Dayne,0.723,0.988,3
5GorFaKkP2mLREQvhSblIg,groove,All My Life,K-Ci & JoJo,0.181,0.511,2
3y9zMGuxWS8xkpOxNPfiMZ,grunge,Miss You Love,Silverchair,0.148,0.464,2
4Fvtew31lk6IMlOvHd74xk,grunge,Nazi Driver,Soundgarden,0.217,0.934,2
2YolSRrYvFxhTGjbiT33yH,grunge,"Love, Hate, Love",Alice In Chains,0.209,0.633,2
2SRBtj64W0Wbs7YMbmxFBw,grunge,Luna - Remastered,The Smashing Pumpkins,0.112,0.274,2
3pJLeTtjlPSVxMGF8Ubqht,grunge,Clean Up Before She Comes - Solo Acoustic,Nirvana,0.694,0.388,3
0PkOdIbNj8L3e0p1JGIfLO,grunge,The End,Pearl Jam,0.332,0.252,1
4Dz0U7qR4GxIZAOGGEPuTf,grunge,What You Are,Audioslave,0.486,0.687,1
2glNXYm13D4Vp08ib5hfC9,grunge,Julie Paradise,Screaming Trees,0.115,0.891,2
7rcrlV45wCgTi8jkAf6bNb,grunge,P.C.C.,Green River,0.228,0.842,2
2QiqwOVUctPRVggO9G1Zs5,grunge,Wake Up,Rage Against The Machine,0.513,0.893,3
6ah5O9ZNBgqUSzOtG0aRQr,guitar,Black Magic Woman/Gypsy Queen,Santana,0.57,0.489,3
2uLadyp004HEf0BJny8Py2,guitar,Rubina,Joe Satriani,0.479,0.497,1
6Z8prosDCmjU3hkgEnyId6,guitar,Life Without You,Stevie Ray Vaughan,0.399,0.317,1
6iX1QW1gGIVNEItnqyvFfH,guitar,Blue Sky,Allman Brothers Band,0.846,0.47,0
3oAWTk92mZBxKBOKf8mR5v,guitar,Summertime Blues,Eddie Cochran,0.954,0.886,0
2mvffzYUJ9Ld9xhsF5DUjU,guitar,In Bloom,Nirvana,0.512,0.876,3
4Musyaro0NM5Awx8b5c627,guitar,The Man Who Can't Be Moved,The Script,0.325,0.629,1
12yHvSYFXI7PGzNecUvIDu,guitar,Saturday Night’s Alright (For Fighting) - Remastered 2014,Elton John,0.94,0.979,0
3UMyuVcUtx2j4iU5ZxpQlQ,guitar,A Better Believer,Volbeat,0.528,0.932,3
2PlP2rRrgSz8lC7MpH3e4e,happy,Let’s Go,Matt and Kim,0.57,0.677,3
3dOAXUx7I1qnzWzxdnsyB8,happy,Lonely Boy,The Black Keys,0.607,0.872,3
4PCVZGch6Q57RVAcai9L8u,happy,Don't Stop,5 Seconds of Summer,0.892,0.957,0
6x4tKaOzfNJpEJHySoiJcs,happy,Mambo No. 5 (a Little Bit of...),Lou Bega,0.892,0.807,0
34KTEhpPjq6IAgQg2yzJAL,happy,Californication,Red Hot Chili Peppers,0.328,0.767,1
0catSwmBUqYubDO4JKVnmj,happy,She's Got You High,Mumm-ra,0.37,0.738,1
3IQF4xCQUPicbA4hWfTxPo,happy,I Lived,OneRepublic,0.344,0.851,1
6PwjJ58I4t7Mae9xfZ9l9v,happy,Somebody Told Me,The Killers,0.689,0.97,3
5tU9JM1v72X7oM808Am6Fq,hard-rock,Radar Love,Golden Earring,0.177,0.719,2
5VToMJACRoeT0YZNs5CYyp,hard-rock,Drop Dead Cynical,Amaranthe,0.485,0.914,1
0nLiqZ6A27jJri2VCalIUs,hard-rock,Nothing Else Matters,Metallica,0.158,0.362,2
1ju7EsSGvRybSNEsRvc7qY,hard-rock,Simple Man,Lynyrd Skynyrd,0.403,0.752,1
65WuSOl0mx1FhHgQub0uEX,hard-rock,La Grange,ZZ Top,0.52,0.532,3
1JLn8RhQzHz3qDqsChcmBl,hard-rock,I Want to Know What Love Is - 1999 Remaster,Foreigner,0.423,0.471,1
7N3PAbqfTjSEU1edb2tY8j,hard-rock,Jump - 2015 Remaster,Van Halen,0.795,0.835,0
0rmGAIH9LNJewFw7nKzZnc,hard-rock,You Give Love A Bad Name,Bon Jovi,0.812,0.96,0
2lxtb9Qgr7WvyhAdyYEXRF,hardcore,Against the Grain,Bad Religion,0.753,0.984,0
1k9pgJLtI9NsX37wZhE5Kf,hardcore,86'd (Good As Gone),Circle Jerks,0.51,0.927,3
7CqUQm7usqKyxtIPKByDZs,hardcore,Holiday in Cambodia,Dead Kennedys,0.111,0.951,2
2XIYfFRlUT5LfGV0PPBPKh,hardcore,Angelfuck,Misfits,0.177,0.888,2
